TMT	SBTB	Trombetas Airport	Oriximiná	-1.4896	-56.396801
TMW	YSTW	Tamworth Airport	Tamworth	-31.077898	150.845484
TMX	DAUT	Timimoun Airport	Timimoun	29.237101	0.276033
TNA	ZSJN	Jinan Yaoqiang International Airport	Jinan (Licheng)	36.857201	117.216003
TNC	PATC	Tin City Long Range Radar Station Airport	Tin City	65.563103	-167.921997
TND	MUTD	Alberto Delgado Airport	Trinidad	21.7883	-79.9972
TNE	RJFG	New Tanegashima Airport	Tanegashima	30.605100631699997	130.990997314
TNG	GMTT	Tangier Ibn Battuta Airport	Tangier	35.731741	-5.921459
TNH	ZYTN	Tonghua Sanyuanpu Airport	Tonghua	42.048435	125.733963
TNJ	WIDN	Raja Haji Fisabilillah International Airport	Tanjung Pinang-Bintan Island	0.92397	104.53341
TNK		Tununak Airport	Tununak	60.569638	-165.246649
TNM	SCRM	Teniente Rodolfo Marsh Martin Airport	Villa Las Estrellas	-62.191026	-58.98669
TNN	RCNN	Tainan International Airport / Tainan Air Base	Tainan (Rende)	22.950399	120.206001
TNR	FMMI	Ivato International Airport	Antananarivo	-18.7969	47.478802
TOD	WMBT	Tioman Airport	Tioman Island	2.81818	104.160004
TOE	DTTZ	Tozeur Nefta International Airport	Tozeur	33.939701080322266	8.110560417175293
TOF	UNTT	Tomsk Kamov Airport	Tomsk	56.380299	85.208298
TOG	PATG	Togiak Airport	Togiak Village	59.052799	-160.397003
TOL	KTOL	Eugene F. Kranz Toledo Express Airport	Toledo	41.5868	-83.8078
TOM	GATB	Tombouktou Airport	Timbuktu	16.730499	-3.00758
TOS	ENTC	Tromsø Airport	Tromsø	69.683296	18.9189
TOU	NWWU	Touho Airport	Touho	-20.790127	165.259524
TOW	SBTD	Toledo - Luiz Dalcanale Filho Municipal Airport	Toledo	-24.6863	-53.697498
TOY	RJNT	Toyama Kitokito Airport	Toyama	36.648416	137.187359
TPA	KTPA	Tampa International Airport	Tampa	27.9755	-82.533203
TPE	RCTP	Taiwan Taoyuan International Airport	Taoyuan	25.0777	121.233002
TPI	AYTI	Tapini Airport	Tapini	-8.35666666667	146.989166667
TPJ	VNTJ	Taplejung Airport	Taplejung	27.3509	87.69525
TPP	SPST	Cadete FAP Guillermo Del Castillo Paredes Airport	Tarapoto	-6.508739948272705	-76.37319946289062
TPQ	MMEP	Amado Nervo National Airport	Tepic	21.419833	-104.842472
TPS	LICT	Vincenzo Florio Airport Trapani-Birgi	Trapani (TP)	37.9114	12.488
TQA	BGTA	Tasiusaq Heliport	Tasiusaq	73.373055	-56.06028
TQI	BGTN	Tiniteqilaaq Heliport	Tiniteqilaaq	65.892027	-37.783409
TQO	MMTL	Felipe Carrillo Puerto International Airport Tulum	Tulum	20.172098	-87.660272
TQR	LINI	San Domino Island Heliport	Tremiti Islands	42.117775	15.490655
TRA	RORT	Tarama Airport	Tarama	24.653793	124.675453
TRC	MMTC	Francisco Sarabia Tinoco International Airport	Torreón	25.562265	-103.404608
TRD	ENVA	Trondheim Airport, Værnes	Trondheim	63.457802	10.924
TRE	EGPU	Tiree Airport	Balemartine, Argyll and Bute	56.499199	-6.86917
TRF	ENTO	Sandefjord Airport, Torp	Sandefjord(Torp)	59.186699	10.2586
TRG	NZTG	Tauranga Airport	Tauranga	-37.67190170288086	176.1959991455078
TRI	KTRI	Tri-Cities Regional TN/VA Airport	Blountville	36.475201	-82.407401
TRK	WAQQ	Juwata International Airport / Suharnoko Harbani AFB	Tarakan	3.325145	117.564169
TRN	LIMF	Turin Airport	Caselle Torinese (TO)	45.200802	7.64963
TRR	VCCT	China Bay Airport	Trincomalee	8.539159	81.18128
TRS	LIPQ	Trieste Airport	Ronchi dei Legionari/Trieste	45.827862	13.466672
TRT	WAFB	Toraja Airport	Toraja	-3.185833	119.91775
TRU	SPRU	Capitán FAP Carlos Martínez de Pinillos International Airport	Trujillo	-8.082382	-79.108821
TRV	VOTV	Thiruvananthapuram International Airport	Thiruvananthapuram	8.481889	76.920029
TRW	NGTA	Bonriki International Airport	South Tarawa	1.38164	173.147003
TRZ	VOTR	Tiruchirappalli International Airport	Tiruchirappalli	10.762915	78.717741
TSA	RCSS	Taipei Songshan International Airport	Taipei (Songshan)	25.067244	121.552822
TSF	LIPH	Treviso Airport	Treviso (TV)	45.648399	12.1944
TSJ	RJDT	Tsushima Airport	Tsushima	34.2849006653	129.330993652
TSM	KSKX	Taos Regional Airport	Taos	36.452494	-105.67749
TSN	ZBTJ	Tianjin Binhai International Airport	Tianjin	39.124401092499994	117.346000671
TSR	LRTR	Timișoara Traian Vuia International Airport	Timişoara	45.809898	21.3379
TSS		East 34th Street Heliport	New York	40.742372	-73.972074
TST	VTST	Trang Airport	Trang	7.50874	99.6166
TSV	YBTL	Townsville Airport / RAAF Base Townsville	Townsville	-19.252904	146.766512
TTA	GMAT	Tan Tan Airport	Tan Tan	28.447563	-11.161749
TTE	WAEE	Sultan Babullah Airport	Ternate	0.831012	127.381611
TTJ	RJOR	Tottori Sand Dunes Conan Airport	Tottori	35.530058	134.165023
TTN	KTTN	Trenton Mercer Airport	Ewing Township	40.276699	-74.813499
TTS	FMNT	Tsaratanana Airport	Tsaratanana	-16.751064	47.619016
TTT	RCFN	Taitung Airport	Taitung City	22.754856	121.101794
TTU	GMTN	Sania Ramel Airport	Tétouan	35.594299	-5.32002
TTW		Tissa Tank Waterdrome	Tissamaharama	6.2876	81.2906
TUA	SETU	Lieutenant Colonel Luis A. Mantilla International Airport	Tulcán	0.809506	-77.708099
TUB	NTAT	Tubuai Airport		-23.365400314331055	-149.5240020751953
TUC	SANT	Teniente Benjamín Matienzo International Airport	San Miguel de Tucumán	-26.837397	-65.104195
TUF	LFOT	Tours Val de Loire Airport	Tours, Indre-et-Loire	47.432201	0.727606
TUG	RPUT	Tuguegarao Airport	Tuguegarao City	17.6433676823	121.733150482
TUI	OETR	Turaif Domestic Airport	Turaif	31.692188	38.731544
TUK	OPTU	Turbat International Airport	Turbat	25.984767	63.028856
TUL	KTUL	Tulsa International Airport	Tulsa	36.197084	-95.886225
TUN	DTTA	Tunis Carthage International Airport	Tunis	36.851002	10.2272
TUO	NZAP	Taupo Airport	Taupo	-38.73970031738281	176.08399963378906
TUP	KTUP	Tupelo Regional Airport	Tupelo	34.26810073852539	-88.7698974609375
TUR	SBTU	Tucuruí Airport	Tucuruí	-3.78601	-49.720299
TUS	KTUS	Tucson International Airport	Tucson	32.115004	-110.938053
TUU	OETB	Prince Sultan bin Abdulaziz International Airport	Tabuk	28.3711	36.624865
TVC	KTVC	Cherry Capital Airport	Traverse City	44.741402	-85.582199
TVF	KTVF	Thief River Falls Regional Airport	Thief River Falls	48.065701	-96.184998
TVS	ZBSN	Tangshan Sannühe Airport	Tangshan (Fengrun)	39.7178	118.002625
TVT	UZTP	Tashkent-Khumo International Airport	Tashkent	41.312889	69.395535
TVU	NFNM	Matei Airport	Matei	-16.690599	-179.876999
TVY	VYDW	Dawei Airport	Dawei	14.1039	98.203598
TWA		Twin Hills Airport	Twin Hills	59.074713	-160.274992
TWC	ZWTS	Tumxuk Tangwangcheng Airport	Tumxuk	39.886663	79.233408
TWF	KTWF	Joslin Field Magic Valley Regional Airport	Twin Falls	42.4818	-114.487999
TWT	RPMN	Sanga Sanga Airport	Bongao	5.048196	119.743338
TWU	WBKW	Tawau Airport	Tawau	4.31338	118.12152
TXE	WITK	Rembele Airport	Takengon	4.72113	96.851943
TXK	KTXK	Texarkana Regional Airport (Webb Field)	Texarkana	33.453701	-93.990997
TXN	ZSTX	Huangshan Tunxi International Airport	Huangshan	29.733299	118.255997
TYF	ESST	Torsby Airport	Torsby	60.1576	12.9913
TYL	SPYL	Captain Victor Montes Arias International Airport	Talara	-4.57664	-81.254097
TYN	ZBYN	Taiyuan Wusu International Airport	Taiyuan	37.746899	112.627998
TYR	KTYR	Tyler Pounds Regional Airport	Tyler	32.35409927368164	-95.40239715576172
TYS	KTYS	McGhee Tyson Airport	Knoxville/Maryville	35.811001	-83.994003
TZA		Sir Barry Bowen Municipal Airport	Belize City	17.517239	-88.195775
TZL	LQTZ	Tuzla International Airport	Dubrave Gornje	44.459858	18.723627
TZN	MYAK	Congo Town Airport	Andros	24.158701	-77.589798
TZX	LTCG	Trabzon International Airport	Trabzon	40.995098	39.7897
UAH	NTMU	Ua Huka Airport	Ua Huka	-8.936228	-139.554062
UAI	WPDB	Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport	Suai	-9.301856	125.286302
UAK	BGBW	Narsarsuaq Airport	Narsarsuaq	61.15958	-45.42469
UAP	NTMP	Ua Pou Airport	Ua Pou	-9.35167	-140.078003
UAQ	SANU	Domingo Faustino Sarmiento Airport	San Juan	-31.571501	-68.418198
UBA	SBUR	Mário de Almeida Franco Airport	Uberaba	-19.765036	-47.964805
UBB	YMAA	Mabuiag Island Airport	Mabuiag Island	-9.950168	142.19523
UBJ	RJDC	Yamaguchi Ube Airport	Ube	33.93	131.279007
UBN	ZMCK	Ulaanbaatar Chinggis Khaan International Airport	Ulaanbaatar (Sergelen)	47.646916	106.819833
UBP	VTUU	Ubon Ratchathani Airport	Ubon Ratchathani	15.2512998581	104.870002747
UCB		Ulanqab Jining Airport	Ulanqab	41.130266	113.107274
UCT	UUYH	Ukhta Airport	Ukhta	63.566898	53.804699
UDI	SBUL	Ten. Cel. Aviador César Bombonato Airport	Uberlândia	-18.883579	-48.225936
UDJ	UKLU	Uzhhorod International Airport	Uzhhorod	48.6343	22.263399
UDR	VAUD	Maharana Pratap Airport	Udaipur	24.617700576799997	73.89610290530001
UEL	FQQL	Quelimane Airport	Quelimane	-17.855499267578125	36.86909866333008
UEO	ROKJ	Kumejima Airport	Kumejima	26.363445	126.71384
UET	OPQT	Quetta International Airport	Quetta	30.2514	66.937798
UFA	UWUU	Ufa International Airport	Ufa	54.557498931885	55.874401092529
UGA	ZMBN	Bulgan Airport	Bulgan	48.85499954223633	103.47599792480469
UGC	UZNU	Urgench International Airport	Urgench	41.58274	60.64338
UGI		San Juan /Uganik/ Seaplane Base	San Juan	57.7304	-153.320999
UGU		Bilorai Airport	Bilogai	-3.739503	137.031183
UIB	SKUI	El Caraño Airport	Quibdó	5.69076	-76.6412
UIH	VVPC	Phu Cat Airport	Quy Nohn	13.955	109.042
UII	MHUT	Utila Airport	Utila Island	16.1131	-86.880302
UIN	KUIN	Quincy Regional Airport Baldwin Field	Quincy	39.942699	-91.194603
UIO	SEQM	Mariscal Sucre International Airport	Quito	-0.125399	-78.354306
UIT		Jaluit Airport	Jabor Jaluit Atoll	5.909213	169.637256
UJE		Ujae Atoll Airport	Ujae Atoll	8.92806	165.761993
UKB	RJBE	Kobe Airport	Kobe	34.632801	135.223999
UKE	VEUK	Utkela Airport	Bhawanipatna	20.097778	83.183333
UKG	UEBT	Ust-Kuyga Airport	Ust-Kuyga	70.011002	135.645004
UKK	UASK	Oskemen International Airport	Ust-Kamenogorsk (Oskemen)	50.035033	82.496057
UKX	UITT	Ust-Kut Airport	Ust-Kut	56.856701	105.730003
ULG	ZMUL	Ölgii Mongolei International Airport	Ölgii	48.993301	89.922501
ULH	OEAO	Al-Ula International Airport	Al-Ula	26.483634	38.117048
ULK	UERL	Lensk Airport	Lensk	60.7206001282	114.825996399
ULO	ZMUG	Ulaangom Airport	Ulaangom	50.066588	91.938273
ULP	YQLP	Quilpie Airport		-26.609176	144.253746
ULU	HUGU	Gulu Airport	Gulu	2.8055601119995117	32.27180099487305
ULV	UWLL	Ulyanovsk Baratayevka Airport	Ulyanovsk	54.27016	48.225569
ULY	UWLW	Ulyanovsk Vostochny Airport	Cherdakly	54.401001	48.8027
ULZ	ZMDN	Donoi Airport	Uliastai	47.7093	96.5258
UMD	BGUM	Uummannaq Heliport	Uummannaq	70.680428	-52.11163
UME	ESNU	Umeå Airport	Umeå	63.791801	20.282801
UMS	UEMU	Ust-Maya Airport	Ust-Maya	60.356998443604	134.43499755859
UMU	SSUM	Orlando de Carvalho Airport	Umuarama	-23.7987	-53.313801
UNA	SBTC	Una-Comandatuba Airport	Una	-15.354358	-38.998729
UNG	AYKI	Kiunga Airport	Kiunga	-6.1257100105285645	141.28199768066406
UNI	TVSU	Union Island International Airport	Union Island	12.600135	-61.411945
UNK	PAUN	Unalakleet Airport	Unalakleet	63.888401	-160.798996
UNN	VTSR	Ranong Airport	Ranong	9.77762	98.585503
UOL	WAFY	Buol - Pogogul Airport	Buol	1.102318	121.413358
UPG	WAAA	Sultan Hasanuddin International Airport	Makassar	-5.075539	119.553702
UPN	MMPN	Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport	Uruapan	19.3967	-102.039001
URA	UARR	Manshuk Mametova International Airport	Uralsk	51.151976	51.543652
URC	ZWWW	Ürümqi Tianshan International Airport	Ürümqi	43.913584	87.479372
URE	EEKE	Kuressaare Airport	Kuressaare	58.22990036010742	22.50950050354004
URG	SBUG	Rubem Berta Airport	Uruguaiana	-29.7822	-57.0382
URJ	USHU	Uray Airport	Uray	60.103298	64.826698
URS	UUOK	Kursk East Airport	Kursk	51.7505989074707	36.29560089111328
URT	VTSB	Surat Thani Airport	Surat Thani	9.13259983063	99.135597229
URY	OEGT	Gurayat Domestic Airport	Gurayat	31.412413	37.278898
USA	KJQF	Concord-Padgett Regional Airport	Concord	35.387798	-80.709099
USH	SAWH	Ushuaia - Malvinas Argentinas International Airport	Ushuaia	-54.8433	-68.2958
USJ	UAAL	Usharal Airport	Usharal	46.190767	80.830922
USK	UUYS	Usinsk Airport	Usinsk	66.0047	57.367199
USM	VTSM	Samui International Airport	Na Thon (Ko Samui Island)	9.54779	100.061996
USN	RKPU	Ulsan Airport	Ulsan	35.59349823	129.352005005
USR	UEMT	Ust-Nera Airport	Ust-Nera	64.550003	143.115005
UST	KSGJ	Northeast Florida Regional Airport	St Augustine	29.9592	-81.339798
USU	RPVV	Francisco B. Reyes (Busuanga) Airport	Coron	12.121865	120.100801
UTH	VTUD	Udon Thani International Airport	Udon Thani	17.386186	102.788577
UTK		Utirik Airport	Utirik Island	11.222219	169.851429
UTN	FAUP	Upington Airport	Upington	-28.400246	21.263592
UTO	PAIM	Indian Mountain LRRS Airport	Utopia Creek	65.992798	-153.703995
UTP	VTBU	U-Tapao–Rayong–Pattaya International Airport	Rayong	12.6799	101.004997
UTT	FAUT	K. D. Matanzima Airport	Mthatha	-31.546363184900002	28.6733551025
UUA	UWKB	Bugulma Airport	Bugulma	54.641184	52.800229
UUD	UIUU	Baikal International Airport	Ulan Ude	51.808614	107.439652
UUS	UHSS	Yuzhno-Sakhalinsk International Airport	Yuzhno-Sakhalinsk	46.885461	142.717466
UVE	NWWV	Ouvéa Airport	Ouvéa	-20.640932	166.573024
UVF	TLPL	Hewanorra International Airport	Vieux Fort	13.7332	-60.952599
UVI	SSUV	José Cleto Airport	União da Vitória	-26.233224	-51.066754
UYL	HSNN	Nyala Airport	Nyala	12.0535	24.9562
UYN	ZLYL	Yulin Yuyang Airport	Yulin	38.35971	109.590927
UYU	SLUY	Joya Andina International Airport	Quijarro	-20.441304	-66.857553
UZR	UASU	Urzhar Airport	Urzhar	47.091786	81.668216
VAA	EFVA	Vaasa Airport	Vaasa	63.05023	21.762543
VAI	AYVN	Vanimo Airport	Vanimo	-2.6926	141.3028
VAK	PAVA	Chevak Airport	Chevak	61.5409	-165.6005
VAL	SNVB	Valença Airport	Valença	-13.2965	-38.992401
VAM	VRMV	Villa International Airport Maamigili	Maamigili	3.471751	72.832633
VAN	LTCI	Van Ferit Melen Airport	Van	38.46820068359375	43.332298278808594
VAO	AGGV	Suavanao Airport	Suavanao	-7.58556	158.731003
VAQ		Vanavara Airport	Vanavara	60.356229	102.309641
VAR	LBWN	Varna Airport	Varna	43.232101	27.8251
VAS	LTAR	Sivas Nuri Demirağ Airport	Sivas	39.813801	36.9035
VAV	NFTV	Vava'u International Airport	Vava'u Island	-18.5853	-173.962006
VAW	ENSS	Vardø Airport, Svartnes	Vardø	70.3554	31.044901
VBS	LIPO	Brescia Gabriele d'Annunzio Airport	Montichiari (BS)	45.428902	10.3306
VBV	NFVB	Vanua Balavu Airport	Vanua Balavu	-17.268999099731445	-178.9759979248047
VBY	ESSV	Visby Airport	Visby	57.6628	18.346201
VCA	VVCT	Can Tho International Airport	Can Tho	10.083397	105.709371
VCE	LIPZ	Venice Marco Polo Airport	Venezia (VE)	45.505299	12.3519
VCL	VVCA	Chu Lai Airport	Tam Nghĩa	15.4033	108.706001
VCP	SBKP	Viracopos International Airport	Campinas	-23.007404	-47.134502
VCS	VVCS	Con Dao Airport	Con Dao	8.73183	106.633003
VCT	KVCT	Victoria Regional Airport	Victoria	28.85260009765625	-96.91850280761719
VDC	SBVC	Glauber de Andrade Rocha Airport	Vitória da Conquista	-14.907885	-40.914804
VDE	GCHI	El Hierro Airport	El Hierro Island	27.8148	-17.8871
VDH	VVDH	Dong Hoi Airport	Dong Hoi	17.515	106.590556
VDM	SAVV	Gobernador Castello Airport	Viedma / Carmen de Patagones	-40.8692	-63.0004
VDO	VVVD	Van Don International Airport	Van Don	21.120693	107.41539
VDS	ENVD	Vadsø Airport	Vadsø	70.0653	29.8447
VDZ	PAVD	Valdez Pioneer Field	Valdez	61.132712	-146.246567
VEE	PAVE	Venetie Airport	Venetie	67.008698	-146.365997
VEL	KVEL	Vernal Regional Airport	Vernal	40.436214	-109.511661
VEO		Severo-Yeniseysk Airport	Severo-Yeniseysk	60.373299	93.011703
VER	MMVR	General Heriberto Jara International Airport	Veracruz	19.139589	-96.188602
VFA	FVFA	Victoria Falls International Airport	Victoria Falls	-18.097437	25.836867
VGA	VOBZ	Vijayawada International Airport	Vijayawada	16.530011	80.804888
VGO	LEVX	Vigo Airport	Vigo	42.2318	-8.62677
VHM	ESNV	Vilhelmina South Lapland Airport	Vilhelmina	64.579102	16.833599
VHV	UENI	Verkhnevilyuisk Airport	Verkhnevilyuisk	63.458057403564	120.26916503906
VIE	LOWW	Vienna International Airport	Vienna	48.110298	16.5697
VIG	SVVG	Juan Pablo Pérez Alfonso Airport	El Vigía	8.624139	-71.672668
VII	VVVH	Vinh Airport	Vinh	18.7376003265	105.67099762
VIJ	TUPW	Virgin Gorda Airport	Spanish Town	18.446634	-64.427932
VIL	GMMH	Dakhla Airport	Dakhla	23.7183	-15.932
VIT	LEVT	Vitoria Airport	Alava	42.882801	-2.72447
VIX	SBVT	Eurico de Aguiar Salles International Airport	Vitória	-20.258	-40.285
VJB	FQXA	Xai-Xai Chongoene Airport	Xai-Xai	-24.892909	33.753024
VKG	VVRG	Rach Gia Airport	Rach Gia	9.95802997234	105.132379532
VKO	UUWW	Vnukovo International Airport	Moscow	55.591499	37.261501
VKT	UUYW	Vorkuta Airport	Vorkuta	67.488602	63.993099
VLC	LEVC	Valencia Airport	Valencia	39.489162	-0.480961
VLD	KVLD	Valdosta Regional Airport	Valdosta	30.782499313354492	-83.27670288085938
VLI	NVVV	Bauerfield International Airport	Port Vila	-17.699301	168.320007
VLL	LEVD	Valladolid Airport	Valladolid	41.7061	-4.85194
VLN	SVVA	Arturo Michelena International Airport	Valencia	10.149733	-67.928398
VLS	NVSV	Valesdir Airport	Epi Island	-16.796100616500002	168.177001953
VLV	SVVL	Dr. Antonio Nicolás Briceño Airport	Valera	9.340478	-70.584061
VMU	AYBA	Baimuru Airport	Baimuru	-7.496955	144.821756
VNO	EYVI	Vilnius International Airport	Vilnius	54.634102	25.285801
VNS	VEBN	Lal Bahadur Shastri International Airport	Varanasi	25.452171	82.862549
VNX	FQVL	Vilankulo Airport	Vilanculo	-22.018400192260742	35.31330108642578
VOG	URWW	Volgograd International Airport	Volgograd	48.78134	44.339194
VOL	LGBL	Nea Anchialos National Airport	Nea Anchialos	39.219601	22.7943
VOZ	UUOO	Voronezh International Airport	Voronezh	51.814324	39.230948
VPE	FNGI	Ngjiva Pereira Airport	Ngiva	-17.0435009003	15.683799743700002
VPN	BIVO	Vopnafjörður Airport	Vopnafjörður	65.720596	-14.8506
VPS	KVPS	Destin-Fort Walton Beach Airport	Valparaiso	30.481315	-86.515839
VPY	FQCH	Chimoio Airport	Chimoio	-19.15130043029785	33.42900085449219
VQS	TJVQ	Antonio Rivera Rodriguez Airport	Vieques	18.1348	-65.493599
VRA	MUVR	Juan Gualberto Gomez International Airport	Matanzas	23.034401	-81.435303
VRB	KVRB	Vero Beach Regional Airport	Vero Beach	27.6556	-80.417901
VRC	RPUV	Virac Airport	Virac	13.576399803161621	124.20600128173828
VRL	LPVR	Vila Real Airport	Vila Real	41.2743	-7.72047
VRN	LIPX	Verona Villafranca Valerio Catullo Airport	Caselle (VR)	45.394955	10.887303
VRY		Værøy Heliport	Værøy	67.654555	12.727257
VSA	MMVA	Carlos Rovirosa Pérez International Airport	Villahermosa	17.994283	-92.818199
VSE	LPVZ	Aerodromo Goncalves Lobato (Viseu Airport)	Viseu	40.725498	-7.88899
VST	ESOW	Stockholm Västerås Airport	Stockholm / Västerås	59.589401	16.6336
VSV		Shravasti Airport	Shravasti	27.499732	82.032927
VTE	VLVT	Wattay International Airport	Vientiane	17.985052	102.566692
VTU	MUVT	Hermanos Ameijeiras Airport	Las Tunas	20.9876	-76.935799
VTZ	VOVZ	Visakhapatnam International Airport	Visakhapatnam	17.723506	83.227729
VUP	SKVP	Alfonso López Pumarejo Airport	Valledupar	10.435	-73.2495
VUS	ULWU	Velikiy Ustyug Airport	Velikiy Ustyug	60.7883	46.259998
VVC	SKVV	Vanguardia Airport	Villavicencio	4.16787	-73.6138
VVI	SLVR	Viru Viru International Airport	Santa Cruz	-17.6448	-63.135399
VVO	UHWW	Vladivostok International Airport	Artyom	43.396256	132.148155
VVZ	DAAP	Illizi Takhamalt Airport	Illizi	26.723499	8.62265
VXC	FQLC	Lichinga Airport	Lichinga	-13.274	35.2663
VXE	GVSV	Cesaria Evora International Airport	São Pedro	16.833363	-25.055308
VXO	ESMX	Växjö Kronoberg Airport	Växjö	56.929100036621094	14.727999687194824
VYI	UENW	Vilyuisk Airport	Vilyuisk	63.756668	121.693336
WAA	PAIW	Wales Airport	Wales	65.622593	-168.095
WAE	OEWD	Wadi Al Dawasir Domestic Airport	Wadi Al Dawasir	20.504299	45.1996
WAG	NZWU	Wanganui Airport	Wanganui	-39.963467	175.02444
WAW	EPWA	Warsaw Chopin Airport	Warsaw	52.165699	20.9671
WBB		Stebbins Airport	Stebbins	63.515999	-162.278
WBM	AYWD	Wapenamanda Airport	Wapenamanda	-5.635293	143.892231
WBQ	PAWB	Beaver Airport	Beaver	66.362198	-147.406998
WDH	FYWH	Hosea Kutako International Airport	Windhoek	-22.4799	17.4709
WDN		Waldron Airstrip	Eastsound	48.71141	-123.018208
WDS	ZHSY	Shiyan Wudangshan Airport	Shiyan (Maojian)	32.592889	110.906296
WEF	ZSWF	Weifang Nanyuan Airport	Weifang (Kuiwen)	36.646702	119.119003
WEH	ZSWH	Weihai Dashuibo Airport	Weihai	37.187099	122.228996
WEI	YBWP	Weipa Airport	Weipa	-12.677493	141.922618
WFB		Ketchikan Harbor Seaplane Base	Ketchikan	55.349899	-131.677002
WGA	YSWG	Wagga Wagga Airport	Forest Hill	-35.163484	147.46832
WGE	YWLG	Walgett Airport		-30.032801	148.126007
WGN	ZGSY	Shaoyang Wugang Airport	Shaoyang (Wugang)	26.806123	110.641042
WGP	WATU	Umbu Mehang Kunda Airport	Waingapu-Sumba Island	-9.66922	120.302002
WHA	ZSWA	Wuhu Xuanzhou Airport	Wuhu	31.1045	118.66687
WHD		Hyder Seaplane Base	Hyder	55.903324	-130.009975
WHK	NZWK	Whakatāne Airport	Whakatāne	-37.922224	176.91696
WIC	EGPC	Wick John O'Groats Airport	Wick	58.4589	-3.09306
WIL	HKNW	Nairobi Wilson Airport	Nairobi	-1.32172	36.8148
WIN	YWTN	Winton Airport		-22.36359977722168	143.08599853515625
WJR	HKWJ	Wajir Airport	Wajir	1.73324	40.091599
WJU	RKNW	Wonju Airport / Hoengseong Air Base (K-38/K-46)	Wonju	37.437113	127.960051
WKA	NZWF	Wanaka Airport	Wanaka	-44.722091	169.246287
WKJ	RJCW	Wakkanai Airport	Wakkanai	45.4042015076	141.800994873
WKK		Aleknagik / New Airport	Aleknagik	59.2826004028	-158.617996216
WLG	NZWN	Wellington International Airport	Wellington	-41.326839	174.806862
WLH	NVSW	Walaha Airport	Walaha	-15.412	167.690994
WLK	PASK	Selawik Airport	Selawik	66.600098	-159.985992
WLS	NLWW	Hihifo Airport	Wallis Island	-13.239445	-176.19865
WMI	EPMO	Warsaw Modlin Airport	Nowy Dwór Mazowiecki	52.451099	20.6518
WMN	FMNR	Maroantsetra Airport	Maroantsetra	-15.437742	49.689081
WMO	PAWM	White Mountain Airport	White Mountain	64.689201	-163.412994
WMT	ZUMT	Zunyi Maotai Airport	Zunyi	27.961837	106.435416
WMX	WAVV	Wamena Airport	Wamena	-4.097324	138.952417
WNA	PANA	Napakiak Airport	Napakiak	60.6903	-161.979004
WNH	ZPWS	Wenshan Puzhehei Airport	Wenshan	23.5583	104.3255
WNI	WAWD	Matahora Airport	Wangi-wangi Island	-5.292123	123.636233
WNN		Wunnumin Lake Airport	Wunnumin Lake	52.893902	-89.2892
WNP	RPUN	Naga Airport	Naga	13.58489990234375	123.2699966430664
WNR	YWDH	Windorah Airport	Windorah	-25.410641	142.668428
WNS	OPNH	Shaheed Benazirabad Airport	Nawabashah	26.2194	68.390099
WNZ	ZSWZ	Wenzhou Longwan International Airport	Wenzhou (Longwan)	27.910572	120.853465
WOL		Shellharbour Airport	Albion Park Rail	-34.5611	150.789001
WOS	ZKWS	Wonsan Kalma Airport	Wonsan	39.165219	127.487931
WPL		Powell Lake Seaplane Base	Powell River	49.887335	-124.53372
WRE	NZWR	Whangarei Airport	Whangarei	-35.769253	174.363713
WRG	PAWG	Wrangell Airport	Wrangell	56.48429871	-132.3699951
WRO	EPWR	Copernicus Wrocław Airport	Wrocław	51.103719	16.882096
WRY	EGEW	Westray Airport	Westray, Orkney Islands	59.350475	-2.950062
WSI	YSWS	Nancy Bird Walton, Western Sydney International Airport	Sydney	-33.88806	150.71472
WSK	ZUWS	Chongqing Wushan Airport	Wushan	31.06896	109.708958
WSN	PFWS	South Naknek Number 2 Airport	South Naknek	58.702362	-157.005444
WST	KWST	Westerly State Airport	Westerly	41.349602	-71.803398
WSX		Westsound/WSX Seaplane Base	West Sound	48.617901	-122.956903
WSZ	NZWS	Westport Airport	Westport	-41.737111	171.579033
WTA	FMMU	Tambohorano Airport	Tambohorano	-17.476101	43.972801
WTB	YBWW	Toowoomba Wellcamp Airport	Toowoomba	-27.558332	151.793335
WTE		Wotje Airport	Wotje	9.458333	170.238611
WTK	PAWN	Noatak Airport	Noatak	67.561241	-162.980461
WTL		Tuntutuliak Airport	Tuntutuliak	60.351243	-162.654476
WTO		Wotho Island Airport	Wotho Island	10.1733	166.003006
WUA	ZBUH	Wuhai Airport	Wuhai	39.7934	106.7993
WUH	ZHHH	Wuhan Tianhe International Airport	Wuhan (Huangpi)	30.774798	114.213723
WUN	YWLU	Wiluna Airport		-26.629199981689453	120.22100067138672
WUS	ZSWY	Nanping Wuyishan Airport	Wuyishan	27.7019	118.000999
WUT	ZBXZ	Xinzhou Wutaishan Airport	Xinzhou	38.597456	112.969173
WUU	HSWW	Wau Airport	Wau	7.72583	27.975
WUX	ZSWX	Sunan Shuofang International Airport	Wuxi	31.496952	120.43038
WUZ	ZGWZ	Wuzhou Xijiang Airport	Tangbu	23.40316	111.09331
WVB	FYWB	Walvis Bay International Airport	Walvis Bay(Rooikop)	-22.979332	14.647102
WWK	AYWK	Wewak International Airport	Wewak	-3.58383011818	143.669006348
